0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
0, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, TURNING CCW, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, GOING, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 0, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, TURNING CW, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 0
1, 1, 0.000000, 0, STOPPED, 1
1, 1, 0.000000, 0, STOPPED, 1
1, 1, 0.000000, 0, STOPPED, 1
1, 1, 0.000000, 0, STOPPED, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
1, 1, 0.000000, 0, GOING, 1
